"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003143","GO:0003143","embryonic heart tube morphogenesis","7/242","63/16604",3.53816477091013e-05,0.000433090821786319,0.000307933602416704,"Gata4/Hand1/Hand2/Aldh1a2/Tbx2/Tbx3/Tbx20",7
"GO:0048565","GO:0048565","digestive tract development","9/242","111/16604",3.5532642155279e-05,0.000433449559442136,0.000308188669883206,"Alx4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Id2/Aldh1a2/Tbx2",9
"GO:0007423","GO:0007423","sensory organ development","20/242","491/16604",3.57987232357686e-05,0.000435204956197297,0.000309436781409231,"Bmp7/Fgfr3/Gata3/Gng8/Hand2/Hoxa13/Msx1/Myf5/Nog/Pax8/Aldh1a2/Prrx2/Tbx2/Stox1/Tshr/Wt1/Cyp26b1/Irx5/Smoc1/Prdm16",20
"GO:0060348","GO:0060348","bone development","11/242","168/16604",3.63294080352074e-05,0.000440154256535404,0.000312955802838199,"Col9a1/Col1a1/Fgf4/Fgfr3/Msx1/Msx2/Pax1/Cyp26b1/Grem1/Smad9/Fam101a",11
"GO:0044057","GO:0044057","regulation of system process","18/242","413/16604",3.71515479289429e-05,0.000448394686333386,0.000318814863121879,"Chrnb4/Chrna3/Adra1a/Dmpk/Gata4/Igfbp5/Smad6/Smad7/Nkx3-1/Ntsr1/Oprk1/Sct/Tnni2/Wisp1/Avpr1b/Lmcd1/Rnf207/Irx5",18
"GO:0060548","GO:0060548","negative regulation of cell death","28/242","838/16604",3.72613214920501e-05,0.000448394686333386,0.000318814863121879,"Unc5b/Adcyap1r1/Bmp7/Clu/Fgf4/Gata3/Gata6/Hand2/Id1/Isl1/Smad6/Msx1/Msx2/Ngf/Nog/Ntsr1/Pax8/Sct/Snai2/Spp1/Tbx3/Agap2/Wisp1/Wnt4/Wnt7a/Wt1/Grem1/Wnt16",28
"GO:0048634","GO:0048634","regulation of muscle organ development","9/242","112/16604",3.81536737628589e-05,0.000456481441507917,0.000324564658609311,"Gata4/Gata6/Myf5/Nog/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",9
"GO:0040011","GO:0040011","locomotion","37/242","1268/16604",3.81896321081862e-05,0.000456481441507917,0.000324564658609311,"Unc5a/Unc5b/Apod/Bmp7/Col1a1/Ecm1/Nr2f1/Fgf15/Fgf4/Fgfr4/Gata3/Gfra3/Hand2/Igfbp5/Isl1/Msx2/Nbl1/Nog/Oprk1/Ptpru/Snai2/Spp1/Unc5d/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Apob/Grem1/Plxna4/Amot/Lgr6/Lgi1/Tbx20/Bambi/Atoh8",37
"GO:0055023","GO:0055023","positive regulation of cardiac muscle tissue growth","5/242","27/16604",3.91965996005371e-05,0.000466950795241181,0.000332008514835037,"Gata4/Gata6/Tbx2/Wisp1/Tbx20",5
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","19/242","455/16604",4.03527021307125e-05,0.00047912108329866,0.000340661759040331,"Chrna3/Dok4/Apod/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gfra3/Hhip/Igfbp5/Blnk/Ngf/Nkx3-1/Nog/Baiap2l2/Tec/Wnt4/Grb14",19
"GO:0060349","GO:0060349","bone morphogenesis","8/242","88/16604",4.27195541605403e-05,0.000504084099313843,0.000358410810883627,"Col9a1/Col1a1/Fgf4/Fgfr3/Msx1/Msx2/Pax1/Cyp26b1",8
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","11/242","171/16604",4.27381802337958e-05,0.000504084099313843,0.000358410810883627,"Bmp7/Hhip/Msx2/Nkx3-1/Nog/Pax8/Tbx3/Wnt4/Wt1/Grem1/Tbx20",11
"GO:0021700","GO:0021700","developmental maturation","13/242","237/16604",4.6374111977447e-05,0.0005451636530154,0.000387618945345623,"Barx2/Fgfr3/Gata3/Id2/Il15/Msx2/Ngf/Aldh1a2/Grem1/Shank1/Irx5/Rab32/Fam101a",13
"GO:0009855","GO:0009855","determination of bilateral symmetry","9/242","115/16604",4.70193634556331e-05,0.000550692399488737,0.000391549961041964,"Gata4/Hand1/Hand2/Nbl1/Aldh1a2/Tbx2/Tbx3/Grem1/Tbx20",9
"GO:0061217","GO:0061217","regulation of mesonephros development","5/242","28/16604",4.71536164638026e-05,0.000550692399488737,0.000391549961041964,"Gata3/Nog/Pax8/Wt1/Grem1",5
"GO:0090304","GO:0090304","nucleic acid metabolic process","83/242","3842/16604",4.75000943245468e-05,0.000552925934588351,0.000393138035586032,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Isg20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",83
"GO:0009799","GO:0009799","specification of symmetry","9/242","116/16604",5.03363131877389e-05,0.000584032402523537,0.000415255167254242,"Gata4/Hand1/Hand2/Nbl1/Aldh1a2/Tbx2/Tbx3/Grem1/Tbx20",9
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","6/242","46/16604",5.18021716841147e-05,0.000599088751749405,0.000425960441120916,"Gata4/Gata6/Nog/Tbx2/Wisp1/Tbx20",6
"GO:0009952","GO:0009952","anterior/posterior pattern specification","12/242","207/16604",5.33941770271851e-05,0.0006155018076726,0.000437630352333188,"Alx4/Barx1/Gata4/Msx1/Msx2/Myf5/Nog/Pax1/Aldh1a2/Tbx3/Wt1/Cyp26c1",12
"GO:0035270","GO:0035270","endocrine system development","9/242","117/16604",5.3848617352757e-05,0.000618737983904904,0.000439931318678211,"Clu/Gata3/Gata6/Isl1/Nog/Pax1/Pax8/Wnt4/Wt1",9
"GO:0001704","GO:0001704","formation of primary germ layer","8/242","91/16604",5.44066390364667e-05,0.000623139704977153,0.00044306100362748,"Bmp7/Gata4/Gata6/Hand1/Nog/Vtn/Dusp5/Atoh8",8
"GO:1902742","GO:1902742","apoptotic process involved in development","5/242","29/16604",5.63040738490006e-05,0.000642804843109423,0.000457043190555652,"Bmp7/Fgf4/Hand2/Pax8/Wt1",5
"GO:0001656","GO:0001656","metanephros development","7/242","68/16604",5.8283391467831e-05,0.000663276167439022,0.000471598587091311,"Bmp7/Gata3/Id2/Pax8/Wnt4/Wt1/Grem1",7
"GO:0019827","GO:0019827","stem cell population maintenance","10/242","147/16604",5.9576037409182e-05,0.000675827532648109,0.000480522782455555,"Bmp7/Fgf4/Fgfr3/Nog/Pax8/Sct/Tbx3/Wnt7a/Prdm16/Bcl9l",10
"GO:0061180","GO:0061180","mammary gland epithelium development","7/242","69/16604",6.4068039727083e-05,0.000724477325421809,0.000515113462266873,"Gata3/Id2/Msx1/Msx2/Tbx3/Agap2/Wnt4",7
"GO:0006811","GO:0006811","ion transport","36/242","1251/16604",6.55717310831068e-05,0.000739134513031729,0.000525534926668738,"Chrnb4/Slco4a1/Chrna3/Slc8a3/Abca4/Chrna6/Adcyap1r1/Adra1a/Aqp3/Car7/Dmpk/Gabre/Kcnj12/Ngf/Ntsr1/Oprk1/Slc1a3/Abcc8/Slc38a5/Trh/Slc30a10/Slc10a4/P2rx2/Slc9a7/Kcnh5/Slc16a12/Lrrc55/Grin3a/Shank1/Pkd2l1/Rnf207/Cacna2d2/Fxyd6/Steap1/Scara5/Atp6v0e2",36
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development","6/242","48/16604",6.62365298798108e-05,0.000744272931961786,0.000529188414048895,"Gata4/Hand1/Id2/Isl1/Smad7/Tbx3",6
"GO:0090257","GO:0090257","regulation of muscle system process","11/242","180/16604",6.81324232734698e-05,0.000763168841824212,0.000542623668970435,"Chrnb4/Chrna3/Adra1a/Dmpk/Gata4/Igfbp5/Smad7/Tnni2/Wisp1/Lmcd1/Rnf207",11
"GO:0072079","GO:0072079","nephron tubule formation","4/242","16/16604",6.97980793466766e-05,0.000776939870727693,0.00055241506219771,"Gata3/Nog/Pax8/Grem1",4
"GO:2000678","GO:2000678","negative regulation of transcription regulatory region DNA binding","4/242","16/16604",6.97980793466766e-05,0.000776939870727693,0.00055241506219771,"Hand1/Id1/Msx1/Msx2",4
"GO:0098727","GO:0098727","maintenance of cell number","10/242","150/16604",7.06451648355883e-05,0.000783919243440391,0.000557377493341287,"Bmp7/Fgf4/Fgfr3/Nog/Pax8/Sct/Tbx3/Wnt7a/Prdm16/Bcl9l",10
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","12/242","215/16604",7.69218029940331e-05,0.000850917584673124,0.000605014246497691,"Barx1/Col1a1/Fgfr3/Isl1/Nog/Snai2/Tle2/Wnt4/Wnt7a/Grem1/Lgr6/Bambi",12
"GO:0048666","GO:0048666","neuron development","28/242","874/16604",7.74617939360993e-05,0.000854238111456302,0.000607375187258448,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Cux2/Nr2f1/Fgfr3/Gata3/Gfra3/Hand2/Id1/Isl1/Nbl1/Ngf/Nog/Nptx1/Slc1a3/Cpeb3/Unc5d/Tshr/Wnt7a/Grin3a/Plxna4/Shank1/Irx5/Lgi1",28
"GO:0048639","GO:0048639","positive regulation of developmental growth","10/242","152/16604",7.89575475584106e-05,0.000868045630873638,0.00061719252574898,"Dio3/Gata4/Gata6/Ngf/Tbx2/Tshr/Wisp1/Wt1/Cacna2d2/Tbx20",10
"GO:0048584","GO:0048584","positive regulation of response to stimulus","40/242","1469/16604",8.32856104874574e-05,0.000912810290942533,0.000649020822130599,"Unc5b/Bmp3/Adra1a/Bmp7/Clu/Col1a1/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Igfbp5/Il15/Isl1/Blnk/Msx1/Msx2/Ngf/Nkx3-1/Oprk1/Prrx2/Snai2/Stox1/Agap2/Tec/Wnt4/Wnt7a/A2m/Grem1/Lmcd1/Klk14/Lgr6/Irf7/Bambi/Wnt16",40
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","7/242","72/16604",8.42985111994367e-05,0.000921077597829428,0.000654898992398594,"Bmp7/Dlx3/Fgf4/Hand1/Hand2/Msx1/Msx2",7
"GO:0050673","GO:0050673","epithelial cell proliferation","15/242","324/16604",8.54275165385388e-05,0.000930559063945796,0.000661640446778447,"Ecm1/Fgfr3/Gata3/Id1/Id2/Igfbp5/Nkx3-1/Nog/Aldh1a2/Snai2/Stox1/Agap2/Wnt7a/Atoh8/Wnt16",15
"GO:0043433","GO:0043433","negative regulation of sequence-specific DNA binding transcription factor activity","9/242","125/16604",9.01441878490903e-05,0.000976930373431993,0.000694611093258481,"Hand1/Hand2/Id1/Id2/Id3/Smad7/Msx2/Nfkbid/Heyl",9
"GO:0042403","GO:0042403","thyroid hormone metabolic process","4/242","17/16604",9.02330412294008e-05,0.000976930373431993,0.000694611093258481,"Dio3/Slco4a1/Gata3/Pax8",4
"GO:0072028","GO:0072028","nephron morphogenesis","7/242","73/16604",9.20962460744623e-05,0.000994081298537074,0.000706805639729366,"Bmp7/Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",7
"GO:0010817","GO:0010817","regulation of hormone levels","17/242","404/16604",9.41132842065472e-05,0.0010127840433345,0.000720103551601058,"Dio3/Slco4a1/Adh1/Gata3/Isl1/Nkx3-1/Oprk1/Pax8/Aldh1a2/Sct/Scg5/Abcc8/Tbx3/Trh/Wnt4/Cyp26b1/Cyp26c1",17
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","10/242","156/16604",9.80945611261165e-05,0.00105244827328683,0.000748305371177667,"Col1a1/Fgfr3/Isl1/Nog/Snai2/Tle2/Wnt4/Wnt7a/Grem1/Bambi",10
"GO:0051098","GO:0051098","regulation of binding","13/242","256/16604",0.000101592643095158,0.00108670568980466,0.000772662871145723,"Gata3/Hand1/Hand2/Id1/Id2/Isl1/Msx1/Msx2/Nkx3-1/Nog/Wfikkn1/Vtn/Bambi",13
"GO:0060676","GO:0060676","ureteric bud formation","3/242","7/16604",0.000102497225032221,0.00109309914839752,0.000777208709194847,"Gata3/Nog/Grem1",3
"GO:0007411","GO:0007411","axon guidance","10/242","157/16604",0.000103449656213672,0.00109996321024805,0.000782089152710429,"Unc5a/Unc5b/Bmp7/Gata3/Gfra3/Isl1/Nog/Unc5d/Plxna4/Lgi1",10
"GO:0060043","GO:0060043","regulation of cardiac muscle cell proliferation","5/242","33/16604",0.000107305067638876,0.00113756146110023,0.00080882203239078,"Gata4/Gata6/Nog/Tbx2/Tbx20",5
"GO:0043066","GO:0043066","negative regulation of apoptotic process","25/242","752/16604",0.000107733809900994,0.00113871759901288,0.000809644062538784,"Unc5b/Bmp7/Clu/Fgf4/Gata3/Gata6/Hand2/Id1/Isl1/Smad6/Msx1/Msx2/Ngf/Nog/Ntsr1/Pax8/Sct/Snai2/Spp1/Tbx3/Agap2/Wnt4/Wnt7a/Wt1/Grem1",25
"GO:0072273","GO:0072273","metanephric nephron morphogenesis","4/242","18/16604",0.000114690879385578,0.00120866542121725,0.000859377937719405,"Pax8/Wnt4/Wt1/Grem1",4
"GO:0045664","GO:0045664","regulation of neuron differentiation","20/242","535/16604",0.000116505158794417,0.00122416334992836,0.000870397180746369,"Chrna3/Tle6/Bmp7/Cobl/Cux2/Nr2f1/Gata3/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Cpeb3/Wnt7a/Plxna4/Shank1/Olig2/Heyl",20
"GO:0060419","GO:0060419","heart growth","7/242","76/16604",0.000119083302952953,0.00124757272093652,0.000887041569364719,"Gata4/Gata6/Nog/Tbx2/Wisp1/Wt1/Tbx20",7
"GO:0097485","GO:0097485","neuron projection guidance","10/242","160/16604",0.000121024263975199,0.00126418893923654,0.000898855931854697,"Unc5a/Unc5b/Bmp7/Gata3/Gfra3/Isl1/Nog/Unc5d/Plxna4/Lgi1",10
"GO:0060541","GO:0060541","respiratory system development","12/242","226/16604",0.000123533244173925,0.00128662402265357,0.000914807588434793,"Fgfr3/Fgfr4/Gata4/Gata6/Gng8/Hhip/Id1/Igfbp5/Nog/Aldh1a2/Adamts2/Wt1",12
"GO:0051179","GO:0051179","localization","94/242","4623/16604",0.00012481734411374,0.00129620810417826,0.000921622003798248,"Chrnb4/Slco4a1/Chrna3/Slc8a3/Abca4/Chrna6/Adcyap1r1/Adra1a/Apod/Aqp3/Bmp7/Car7/Clu/Col1a1/Dmpk/Ecm1/Nr2f1/Eya2/Fgf15/Fgf4/Fgfr4/Gabre/Gata3/Gata4/Gfra3/Hand2/Igfbp5/Isl1/Kcnj12/Syt12/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Oprk1/Pax8/Ptpru/Sct/Scg5/Slc1a3/Snai2/Spp1/Abcc8/Slc38a5/Unc5d/Tbx3/Clvs2/Agap2/Trh/Vtn/Wnt4/Wnt7a/Wt1/Slc30a10/Slc10a4/P2rx2/Slc9a7/Apob/Kcnh5/Grem1/Slc16a12/Lrrc55/Grin3a/Lrrtm4/Grip2/Plxna4/Shank1/Olfm2/Magel2/Amot/Svopl/Pkd2l1/Lgr6/Rnf207/Cacna2d2/Tbx20/Rab37/Fxyd6/Sv2b/Rab32/Bambi/Steap1/Atoh8/Scara5/Svip/Abca6/Atp6v0e2/Syt13/Sytl2",94
"GO:0035050","GO:0035050","embryonic heart tube development","7/242","77/16604",0.000129386982452944,0.00133817233015286,0.000951459152560003,"Gata4/Hand1/Hand2/Aldh1a2/Tbx2/Tbx3/Tbx20",7
"GO:0048844","GO:0048844","artery morphogenesis","6/242","54/16604",0.000129609616480275,0.00133817233015286,0.000951459152560003,"Hand2/Hoxa13/Smad7/Prrx2/Tbx2/Apob",6
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","8/242","103/16604",0.000131046113304044,0.00134909322424568,0.000959224060266294,"Evx1/Hhip/Smad6/Nbl1/Nog/Wnt7a/Grem1/Tbx20",8
"GO:0043069","GO:0043069","negative regulation of programmed cell death","25/242","765/16604",0.000140736350300496,0.0014446768869463,0.00102718537486119,"Unc5b/Bmp7/Clu/Fgf4/Gata3/Gata6/Hand2/Id1/Isl1/Smad6/Msx1/Msx2/Ngf/Nog/Ntsr1/Pax8/Sct/Snai2/Spp1/Tbx3/Agap2/Wnt4/Wnt7a/Wt1/Grem1",25
"GO:0048589","GO:0048589","developmental growth","20/242","543/16604",0.000142121508710441,0.00144921067159221,0.00103040895884951,"Dio3/Adra1a/Cobl/Col9a1/Fgfr3/Gata3/Gata4/Gata6/Msx2/Ngf/Nog/Tbx2/Tec/Tshr/Wisp1/Wnt7a/Wt1/Plxna4/Cacna2d2/Tbx20",20
"GO:0001706","GO:0001706","endoderm formation","5/242","35/16604",0.000143331698032847,0.00144921067159221,0.00103040895884951,"Gata4/Gata6/Nog/Vtn/Dusp5",5
"GO:0001502","GO:0001502","cartilage condensation","4/242","19/16604",0.000143619137302653,0.00144921067159221,0.00103040895884951,"Barx2/Fgf4/Myf5/Wnt7a",4
"GO:0042573","GO:0042573","retinoic acid metabolic process","4/242","19/16604",0.000143619137302653,0.00144921067159221,0.00103040895884951,"Adh1/Aldh1a2/Cyp26b1/Cyp26c1",4
"GO:0060045","GO:0060045","positive regulation of cardiac muscle cell proliferation","4/242","19/16604",0.000143619137302653,0.00144921067159221,0.00103040895884951,"Gata4/Gata6/Tbx2/Tbx20",4
"GO:0098743","GO:0098743","cell aggregation","4/242","19/16604",0.000143619137302653,0.00144921067159221,0.00103040895884951,"Barx2/Fgf4/Myf5/Wnt7a",4
"GO:0007409","GO:0007409","axonogenesis","15/242","341/16604",0.000150295277978885,0.00151229316429601,0.00107526148919773,"Unc5a/Unc5b/Bmp7/Cobl/Fgfr3/Gata3/Gfra3/Isl1/Ngf/Nog/Nptx1/Unc5d/Wnt7a/Plxna4/Lgi1",15
"GO:0033002","GO:0033002","muscle cell proliferation","10/242","165/16604",0.000155915264847446,0.00156442302362423,0.00111232654476784,"Apod/Gata4/Gata6/Id2/Igfbp5/Il15/Nog/Tbx2/Wisp1/Tbx20",10
"GO:0035556","GO:0035556","intracellular signal transduction","48/242","1946/16604",0.000168316076450211,0.00168410636043722,0.00119742306309641,"Unc5b/Bmp3/Dok4/Adcyap1r1/Adra1a/Arl4a/Bmp7/Clu/Dmpk/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gdf10/Id1/Igfbp5/Il15/Isl1/Blnk/Smad6/Smad7/Msx1/Nkx3-1/Oprk1/Plcb2/Rasd1/Snai2/Stox1/Agap2/Tec/Arl5c/Wnt7a/Kcnh5/Grem1/Dusp5/Nfkbid/Amot/Lmcd1/Rasa4/Nupr1/Rab37/Rab32/Asb12/Rasgef1c/Sphkap/Wnt16",48
"GO:0008285","GO:0008285","negative regulation of cell proliferation","20/242","552/16604",0.000176779710106631,0.00175890873575368,0.00125060859310954,"Apod/Bmp7/Fgfr3/Gata3/Id2/Igfbp5/Il15/Smad6/Msx1/Msx2/Nkx3-1/Nog/Ptpru/Aldh1a2/Snai2/Wt1/Grem1/Hpgds/Nupr1/Atoh8",20
"GO:0040008","GO:0040008","regulation of growth","20/242","552/16604",0.000176779710106631,0.00175890873575368,0.00125060859310954,"Dio3/Fgfr3/Gata4/Gata6/Gng4/Igfbp5/Msx1/Ngf/Nog/Tbx2/Tshr/Wisp1/Wt1/Grem1/Plxna4/Fam107a/Cacna2d2/Lgi1/Tbx20/Igfbpl1",20
"GO:1901342","GO:1901342","regulation of vasculature development","11/242","201/16604",0.000181504180965872,0.00180088549470874,0.00128045465299484,"Bmp7/Ecm1/Gata4/Gata6/Hhip/Id1/Isl1/Wnt4/Wt1/Grem1/Amot",11
"GO:0007626","GO:0007626","locomotory behavior","11/242","202/16604",0.000189532758065391,0.00187532134508034,0.00133337957867056,"Chrnb4/Chrna3/Gad1/Id2/Ngf/Ntsr1/Oprk1/Tmod1/Trh/Tshr/Olfm2",11
"GO:0014032","GO:0014032","neural crest cell development","6/242","58/16604",0.000193501281546057,0.00190928411320514,0.00135752757953,"Fgf15/Hand2/Isl1/Aldh1a2/Snai2/Cyp26c1",6
"GO:0001657","GO:0001657","ureteric bud development","7/242","83/16604",0.000207473199805845,0.00203027345524291,0.00144355268575149,"Bmp7/Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",7
"GO:0072163","GO:0072163","mesonephric epithelium development","7/242","83/16604",0.000207473199805845,0.00203027345524291,0.00144355268575149,"Bmp7/Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",7
"GO:0072164","GO:0072164","mesonephric tubule development","7/242","83/16604",0.000207473199805845,0.00203027345524291,0.00144355268575149,"Bmp7/Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",7
"GO:0023061","GO:0023061","signal release","16/242","392/16604",0.000213691134609907,0.00208147548253118,0.00147995803982683,"Chrna3/Gata3/Isl1/Syt12/Ngf/Nkx3-1/Oprk1/Pax8/Sct/Scg5/Abcc8/Tbx3/Trh/Wnt7a/Syt13/Sytl2",16
"GO:2000242","GO:2000242","negative regulation of reproductive process","5/242","38/16604",0.000213874235431334,0.00208147548253118,0.00147995803982683,"Bmp7/Nkx3-1/Wnt4/Wt1/Hpgds",5
"GO:0051960","GO:0051960","regulation of nervous system development","24/242","740/16604",0.000215121560226512,0.002087910075005,0.00148453312463785,"Chrna3/Tle6/Bmp7/Cobl/Cux2/Nr2f1/Fgfr3/Gata3/Id1/Id2/Irx3/Isl1/Lrrn1/Nbl1/Ngf/Nog/Cpeb3/Unc5d/Wnt7a/Lrrtm4/Plxna4/Shank1/Olig2/Heyl",24
"GO:1901360","GO:1901360","organic cyclic compound metabolic process","93/242","4628/16604",0.000219469015038557,0.0021243169336069,0.00151041890784545,"Dio3/Slco4a1/Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Mme/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Trh/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Isg20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",93
"GO:0048638","GO:0048638","regulation of developmental growth","13/242","277/16604",0.000221578495208374,0.00213892303504668,0.00152080404926928,"Dio3/Fgfr3/Gata4/Gata6/Ngf/Nog/Tbx2/Tshr/Wisp1/Wt1/Plxna4/Cacna2d2/Tbx20",13
"GO:0051128","GO:0051128","regulation of cellular component organization","46/242","1860/16604",0.000222828709491732,0.00214517800867445,0.00152525142258067,"Chrna3/Apod/Bmp7/Clu/Cobl/Col1a1/Cux2/Dmpk/Nr2f1/Fgfr3/Fgfr4/Gata3/Gng4/Hoxa13/Id1/Igfbp5/Lrrn1/Smad6/Msx1/Msx2/Msx3/Myf5/Ngf/Pax8/Snai2/Baiap2l2/Cpeb3/Stox1/Tmod1/Vtn/Wisp1/Wnt4/Wnt7a/Wt1/Grem1/Lrrtm4/Plxna4/Shank1/Fam107a/Magel2/Lgi1/Tbx20/Bambi/Igfbpl1/Svip/Bcl9l",46
"GO:0001823","GO:0001823","mesonephros development","7/242","84/16604",0.000223565397659683,0.00214646885839297,0.00152616923469768,"Bmp7/Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",7
"GO:0060840","GO:0060840","artery development","6/242","60/16604",0.000233610038166477,0.00223687891384138,0.00159045204252559,"Hand2/Hoxa13/Smad7/Prrx2/Tbx2/Apob",6
"GO:0060430","GO:0060430","lung saccule development","3/242","9/16604",0.000240725926214225,0.00229883578867311,0.00163450424289947,"Fgfr3/Fgfr4/Gata6",3
"GO:0031175","GO:0031175","neuron projection development","24/242","746/16604",0.000242358074424278,0.00230282807097266,0.00163734281118243,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Cux2/Nr2f1/Fgfr3/Gata3/Gfra3/Id1/Isl1/Nbl1/Ngf/Nog/Nptx1/Cpeb3/Unc5d/Wnt7a/Grin3a/Plxna4/Shank1/Lgi1",24
"GO:0003156","GO:0003156","regulation of organ formation","5/242","39/16604",0.000242436981082186,0.00230282807097266,0.00163734281118243,"Bmp7/Fgfr4/Hand2/Isl1/Wt1",5
"GO:0050767","GO:0050767","regulation of neurogenesis","22/242","655/16604",0.00024519297425901,0.00232281216571966,0.00165155178070318,"Chrna3/Tle6/Bmp7/Cobl/Cux2/Nr2f1/Fgfr3/Gata3/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Cpeb3/Unc5d/Wnt7a/Plxna4/Shank1/Olig2/Heyl",22
"GO:0046661","GO:0046661","male sex differentiation","8/242","113/16604",0.000249010462179964,0.0023527195392176,0.00167281633953649,"Gata3/Gata4/Hoxa13/Tbx3/Wnt4/Wt1/Smad9/Nupr1",8
"GO:0016049","GO:0016049","cell growth","16/242","399/16604",0.000260619745923005,0.00245487936406433,0.0017454533969499,"Adra1a/Cobl/Gata4/Gng4/Igfbp5/Msx1/Ngf/Wisp1/Wt1/Grem1/Plxna4/Fam107a/Nupr1/Lgi1/Igfbpl1/Atp6v0e2",16
"GO:0006725","GO:0006725","cellular aromatic compound metabolic process","90/242","4462/16604",0.000261591185757582,0.00245487936406433,0.0017454533969499,"Dio3/Slco4a1/Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Trh/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Isg20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",90
"GO:0003338","GO:0003338","metanephros morphogenesis","4/242","22/16604",0.000261890555402708,0.00245487936406433,0.0017454533969499,"Pax8/Wnt4/Wt1/Grem1",4
